player_id,name,team,season,season_end,salary,career_PTS,career_AST,career_TRB,career_WS,career_PER,log_salary,log_pred_salary,pred_salary,ValueScore
redicjj01,J.J. Redick,Los Angeles Clippers,2015-16,2016,6867000,12.9,2.0,2.0,58.9,15.0,15.742237887602814,15.728014430341377,6770018.857542525,-96981.14245747495
harrite01,Terrel Harris,Miami Heat,2011-12,2012,473604,2.3,0.8,1.8,-0.6,3.5,13.068126808462212,12.836713723569483,375762.93201734655,-97841.06798265345
barneha02,Harrison Barnes,Golden State Warriors,2013-14,2014,2923920,13.6,1.5,4.9,29.7,13.3,14.8884357396964,14.854257744397655,2825674.752253388,-98245.24774661195
ridnolu01,Luke Ridnour,Minnesota Timberwolves,2012-13,2013,4000000,9.3,4.5,2.3,36.0,13.9,15.201804919084164,15.176906767594364,3901637.003794119,-98362.99620588077
eyengch01,Christian Eyenga,Cleveland Cavaliers,2011-12,2012,1097520,6.3,0.8,2.7,-0.4,8.6,13.908563647000047,13.814481203657927,998971.1752970646,-98548.82470293541
denglu01,Luol Deng,Miami Heat,2015-16,2016,10151612,14.8,2.3,6.1,74.0,15.4,16.13314306857586,16.12338641889717,10053047.887676189,-98564.11232381128
dorsety01,Tyler Dorsey,Atlanta Hawks,2017-18,2018,815615,6.7,1.3,2.3,1.0,10.5,13.611697708881636,13.482873748663502,717030.5657031004,-98584.43429689959
babbilu01,Luke Babbitt,Portland Trail Blazers,2010-11,2011,1645440,4.8,0.6,2.2,7.2,10.1,14.313518383619607,14.251488778205708,1546475.1125280042,-98964.88747199578
reedda01,Davon Reed,Phoenix Suns,2017-18,2018,815615,2.4,0.5,1.5,-0.2,5.3,13.611697708881636,13.482075476461944,716458.4085337968,-99156.59146620322
adrieje01,Jeff Adrien,Charlotte Bobcats,2013-14,2014,916099,4.6,0.7,4.3,4.4,15.0,13.727879716418816,13.612980181567456,816661.6749822247,-99437.32501777529
dayeau01,Austin Daye,Detroit Pistons,2011-12,2012,1929600,5.2,0.7,2.6,4.5,11.6,14.472823285515004,14.419903265085429,1830140.4400787558,-99459.55992124416
udrihbe01,Beno Udrih,Miami Heat,2015-16,2016,2170465,8.4,3.4,2.1,31.4,14.0,14.590451988275024,14.543470879120141,2070852.4231938687,-99612.57680613128
mcculch01,Chris McCullough,Brooklyn Nets,2015-16,2016,1140240,3.3,0.3,1.9,0.6,13.2,13.946749324528913,13.8551854930031,1040472.4980623233,-99767.50193767669
smithgr02,Greg Smith,Houston Rockets,2012-13,2013,762195,4.0,0.3,3.3,5.5,13.8,13.543957707442363,13.402838845209152,661879.5337741234,-100315.46622587659
frankja01,Jamaal Franklin,Memphis Grizzlies,2014-15,2015,163296,1.8,0.4,1.0,0.0,4.7,12.003319783863699,11.048554777999659,62853.052320338335,-100442.94767966167
larkish01,Shane Larkin,Dallas Mavericks,2013-14,2014,1536960,5.5,2.9,1.9,4.4,11.4,14.245316997458596,14.177721421301747,1436501.8155938794,-100458.18440612056
johnsam01,Amir Johnson,Toronto Raptors,2013-14,2014,6500000,7.0,1.2,5.4,55.3,15.8,15.687312734865866,15.671730966159357,6399503.4933688035,-100496.50663119648
smithcr01,Craig Smith,Los Angeles Clippers,2009-10,2010,2500000,7.6,0.8,3.9,16.0,16.2,14.73180128983843,14.69055100099489,2398972.31371593,-101027.6862840699
haddaha01,Hamed Haddadi,Memphis Grizzlies,2008-09,2009,1572221,2.2,0.3,2.5,1.6,13.3,14.26799982733184,14.20151439483372,1471090.3151853983,-101130.68481460167
decolna01,Nando De Colo,San Antonio Spurs,2013-14,2014,1463000,3.8,1.7,1.8,2.4,11.8,14.195999680002261,14.124343284930108,1361834.5532523564,-101165.44674764364
goodwar01,Archie Goodwin,Phoenix Suns,2014-15,2015,1112280,6.3,1.2,2.0,1.1,11.6,13.921922520657878,13.82643642689036,1010985.774205604,-101294.22579439601
korveky01,Kyle Korver,Utah Jazz,2008-09,2009,4956818,9.9,1.7,3.0,70.9,12.8,15.416274560573173,15.39550932943226,4854949.846772455,-101868.15322754532
leslitr01,Travis Leslie,Los Angeles Clippers,2011-12,2012,473604,1.4,0.5,0.9,0.1,14.6,13.068126808462212,12.82535320726416,371518.2277693046,-102085.77223069541
jenkich01,Charles Jenkins,Philadelphia 76ers,2012-13,2013,762195,3.7,1.9,0.9,0.5,10.7,13.543957707442363,13.400025920341095,660020.3324965846,-102174.66750341537
solomwi01,Will Solomon,Sacramento Kings,2008-09,2009,711517,5.1,2.0,1.1,0.0,10.5,13.475154589410021,13.320030768510533,609278.5117534389,-102238.48824656114
henryxa01,Xavier Henry,Los Angeles Lakers,2014-15,2015,1082000,5.7,0.6,1.9,0.8,9.3,13.894321738388564,13.794210286314424,978924.9770156769,-103075.02298432309
vucevni01,Nikola Vucevic,Orlando Magic,2016-17,2017,11750000,15.7,2.4,10.1,41.7,20.3,16.279363798554442,16.270534861063233,11646716.596745979,-103283.40325402096
tuckeal02,Alando Tucker,Phoenix Suns,2008-09,2009,1001880,4.1,0.3,1.0,0.4,13.0,13.817388792976047,13.708391172197445,898418.4082168905,-103461.59178310947
pricero01,Ronnie Price,Utah Jazz,2010-11,2011,1380000,3.7,1.8,1.2,4.0,9.1,14.137594057133388,14.059601953816664,1276460.9883984257,-103539.01160157425
redicjj01,J.J. Redick,Milwaukee Bucks,2012-13,2013,6190000,12.9,2.0,2.0,58.9,15.0,15.638445644660779,15.621538120523802,6086222.210518328,-103777.78948167246
cottobr01,Bryce Cotton,Phoenix Suns,2015-16,2016,228663,3.8,0.8,0.8,0.1,12.0,12.340004582925928,11.730692236030057,124329.70609455596,-104333.29390544404
poeltja01,Jakob Poeltl,Toronto Raptors,2016-17,2017,2703960,5.4,0.8,4.5,12.3,17.2,14.810227923136168,14.77087023353768,2599605.429362164,-104354.57063783612
koufoko01,Kosta Koufos,Denver Nuggets,2011-12,2012,2203792,5.7,0.5,5.0,28.3,15.4,14.60569007093575,14.557147486964222,2099369.221720801,-104422.7782791988
gallola01,Langston Galloway,New York Knicks,2015-16,2016,845059,8.2,1.7,2.6,10.7,11.4,13.647161726387042,13.515218515268579,740601.9017202536,-104457.09827974637
pachuza01,Zaza Pachulia,Atlanta Hawks,2011-12,2012,4750000,6.8,1.3,5.8,52.7,14.6,15.373655176010823,15.351376543409176,4645346.591146891,-104653.408853109
chandwi01,Wilson Chandler,Denver Nuggets,2010-11,2011,2130482,12.9,1.8,5.3,28.3,13.0,14.571858803165455,14.52143420260026,2025716.8636142341,-104765.13638576586
wafervo01,Von Wafer,Houston Rockets,2008-09,2009,826269,5.3,0.7,1.2,3.3,11.8,13.624675665345064,13.488625165599524,721166.3894650786,-105102.6105349214
willilo02,Lou Williams,Atlanta Hawks,2013-14,2014,5225000,14.2,3.3,2.2,59.4,18.5,15.468965355815149,15.4485875806349,5119603.643472794,-105396.35652720556
mccawpa01,Patrick McCaw,Golden State Warriors,2017-18,2018,1312611,3.7,1.2,1.5,2.8,7.9,14.087528841300525,14.003754545888171,1207128.0040778904,-105482.99592210958
brownbo02,Bobby Brown,Houston Rockets,2016-17,2017,934293,4.4,1.5,0.7,-1.2,8.9,13.7475453725128,13.62757680230382,828669.6000848489,-105623.39991515107
giddejr01,J.R. Giddens,Boston Celtics,2008-09,2009,957120,1.9,0.3,1.4,0.1,9.7,13.771684054423721,13.653510333145787,850441.0133453497,-106678.9866546503
wrighju01,Julian Wright,New Orleans Hornets,2009-10,2010,2000040,3.9,0.8,2.3,3.9,12.8,14.508677738324222,14.453517735446393,1892705.292790366,-107334.7072096339
grahatr01,Treveon Graham,Charlotte Hornets,2016-17,2017,543471,4.1,0.8,2.0,2.7,8.1,13.205731626254135,12.984381178248968,435557.09908814466,-107913.90091185534
brookdi01,Dillon Brooks,Memphis Grizzlies,2017-18,2018,815615,10.3,1.5,2.9,1.2,9.6,13.611697708881636,13.469031641407755,707173.7287874408,-108441.2712125592
valende01,Denzel Valentine,Chicago Bulls,2017-18,2018,2186400,8.0,2.3,4.1,3.1,10.6,14.597766913595995,14.546820849068451,2077801.3494274053,-108598.65057259472
lenal01,Alex Len,Phoenix Suns,2013-14,2014,3492720,7.9,0.8,6.3,15.6,15.0,15.066191360255317,15.034581266877856,3384041.5123565625,-108678.48764343746
jacksda01,Darnell Jackson,Sacramento Kings,2010-11,2011,854389,2.2,0.2,1.5,1.3,8.7,13.658141872573355,13.522088435964644,745707.2947957879,-108681.7052042121
skinnbr01,Brian Skinner,Los Angeles Clippers,2008-09,2009,1262275,4.7,0.5,4.7,15.8,12.0,14.048426206427187,13.958352276650738,1153547.2022489554,-108727.79775104462
labissk01,Skal Labissiere,Sacramento Kings,2016-17,2017,1188840,7.6,1.0,4.3,3.0,14.9,13.988488599755076,13.89246457413547,1079992.4130645222,-108847.5869354778
inglida01,Damien Inglis,Milwaukee Bucks,2014-15,2015,820000,1.8,0.5,1.6,-0.1,6.7,13.617059619240436,13.473845036602944,710585.8407495439,-109414.15925045614
livinsh01,Shaun Livingston,Cleveland Cavaliers,2012-13,2013,768720,6.3,3.0,2.4,29.9,12.5,13.552482072951149,13.39882524756987,659228.3396121929,-109491.66038780706
mcgarmi01,Mitch McGary,Oklahoma City Thunder,2014-15,2015,1400040,4.4,0.3,3.5,1.3,15.4,14.152011365605903,14.070450609402759,1290384.2618738313,-109655.73812616873
clavevi01,Victor Claver,Portland Trail Blazers,2013-14,2014,1330000,3.2,0.7,2.2,0.2,7.5,14.100689500197937,14.014528140397415,1220203.4198563134,-109796.58014368662
sefolth01,Thabo Sefolosha,Oklahoma City Thunder,2013-14,2014,3900000,5.9,1.4,3.8,38.6,11.5,15.176487111099874,15.147866337405823,3789961.1919146315,-110038.80808536848
thompja02,Jason Thompson,Sacramento Kings,2011-12,2012,3001284,8.9,1.1,6.6,23.8,13.5,14.914550755066509,14.877138720522243,2891074.2982779015,-110209.70172209851
johnsni01,Nick Johnson,Denver Nuggets,2016-17,2017,980431,2.6,0.4,1.4,-0.1,4.8,13.795747549883243,13.676200875629629,869958.5759352216,-110472.42406477837
mcderdo01,Doug McDermott,Chicago Bulls,2014-15,2015,2277960,7.8,0.8,2.1,10.6,10.7,14.638790863572588,14.589057689503239,2167440.832103023,-110519.16789697716
bogdabo02,Bojan Bogdanovic,Brooklyn Nets,2015-16,2016,3425510,13.3,1.4,3.4,18.4,13.4,15.046760923702687,15.013964624496003,3314988.208214261,-110521.7917857389
wrighbr03,Brandan Wright,Golden State Warriors,2008-09,2009,2497320,7.0,0.5,3.6,26.2,20.3,14.730728714835458,14.685128905102008,2386000.055980356,-111319.94401964406
randoan01,Anthony Randolph,Orlando Magic,2014-15,2015,1825359,7.1,0.7,4.3,5.8,16.5,14.417287237982164,14.353861871022627,1713180.034996249,-112178.96500375099
moultar01,Arnett Moultrie,Philadelphia 76ers,2012-13,2013,1042320,3.6,0.2,3.1,1.7,14.1,13.856959555876813,13.742395269755546,929493.6641888643,-112826.33581113571
willide02,Derrick Williams,New York Knicks,2015-16,2016,4900000,8.9,0.7,4.0,14.1,13.4,15.404745763080856,15.38137759723183,4786823.501093221,-113176.4989067791
samuesa01,Samardo Samuels,Cleveland Cavaliers,2011-12,2012,762195,5.9,0.4,3.4,0.6,10.8,13.543957707442363,13.38288736155813,648804.9177765211,-113390.08222347894
gbinimi01,Michael Gbinije,Detroit Pistons,2017-18,2018,500000,0.4,0.2,0.3,-0.1,-2.1,13.122363377404328,12.863069085383543,385797.95755311457,-114202.04244688543
arizatr01,Trevor Ariza,Houston Rockets,2016-17,2017,7806971,10.7,2.2,4.8,60.0,13.3,15.87052761048044,15.855750152346282,7692452.046396406,-114518.95360359363
smithja02,Jason Smith,New York Knicks,2014-15,2015,3278000,6.1,0.7,3.4,14.1,12.9,15.002744038285911,14.967174338194441,3163451.8222402027,-114548.17775979731
geeal01,Alonzo Gee,Cleveland Cavaliers,2011-12,2012,854389,6.6,1.1,3.3,9.7,10.7,13.658141872573355,13.513919777827534,739640.6786249011,-114748.3213750989
stonedi01,Diamond Stone,Los Angeles Clippers,2016-17,2017,543471,1.4,0.0,0.9,-0.1,-1.2,13.205731626254135,12.96837016107428,428638.9182408155,-114832.08175918448
turneev01,Evan Turner,Philadelphia 76ers,2011-12,2012,4947840,9.9,3.5,4.7,20.5,12.0,15.414461675674191,15.390962081446098,4832923.303889593,-114916.69611040689
thornsi01,Sindarius Thornwell,Los Angeles Clippers,2017-18,2018,815615,2.5,0.6,1.3,1.0,7.6,13.611697708881636,13.459597060950811,700533.2158297023,-115081.78417029767
perkike01,Kendrick Perkins,Oklahoma City Thunder,2010-11,2011,4640208,5.4,1.0,5.8,27.9,10.7,15.35026975078392,15.325133795227455,4525025.612076076,-115182.38792392425
jackja01,Jarrett Jack,Golden State Warriors,2012-13,2013,5400000,10.8,4.6,2.9,36.8,14.1,15.501909511534503,15.48030327232817,5284577.719166748,-115422.28083325177
augusdj01,D.J. Augustin,Charlotte Bobcats,2011-12,2012,3236470,9.8,4.0,1.9,41.9,14.2,14.989993787652379,14.953652285555382,3120963.3731029164,-115506.6268970836
jenkijo01,John Jenkins,Atlanta Hawks,2012-13,2013,1204560,5.0,0.8,1.5,3.0,11.7,14.001624912996926,13.900780587242512,1089011.0918780412,-115548.90812195884
doolike01,Keyon Dooling,Boston Celtics,2011-12,2012,2246400,7.0,2.2,1.3,18.5,11.5,14.62483949281363,14.571971947184423,2130723.064933088,-115676.93506691186
stausni01,Nik Stauskas,Philadelphia 76ers,2015-16,2016,2869440,6.8,1.5,2.1,3.8,9.1,14.86962744674582,14.828326006346371,2753342.0050180103,-116097.99498198973
korveky01,Kyle Korver,Atlanta Hawks,2015-16,2016,5746479,9.9,1.7,3.0,70.9,12.8,15.564097877385944,15.543656754790097,5630206.93261873,-116272.06738127023
motiedo01,Donatas Motiejunas,Houston Rockets,2012-13,2013,1453520,7.3,1.1,3.8,7.1,12.4,14.189498758776322,14.105873938281654,1336913.2077153688,-116606.79228463117
sypa01,Pape Sy,Atlanta Hawks,2010-11,2011,473604,2.3,0.7,1.0,0.0,9.2,13.068126808462212,12.784486317899477,356641.4869350408,-116962.5130649592
goodedr01,Drew Gooden,Milwaukee Bucks,2010-11,2011,5760000,11.0,1.1,7.1,43.9,16.3,15.566448032672074,15.545897641170676,5642837.733463128,-117162.2665368719
grayaa01,Aaron Gray,Detroit Pistons,2014-15,2015,1227985,3.4,0.7,3.7,6.2,11.5,14.020885172630908,13.92028140009563,1110456.1114408844,-117528.88855911558
jonesdo02,Dominique Jones,Dallas Mavericks,2010-11,2011,1110120,3.1,1.8,1.4,0.3,11.9,13.919978675553365,13.807629395655281,992149.812624437,-117970.18737556296
waitedi01,Dion Waiters,Oklahoma City Thunder,2014-15,2015,4062000,13.2,2.8,2.7,8.7,12.0,15.217186021122467,15.187647475891962,3943769.208555595,-118230.79144440498
johnsja02,JaJuan Johnson,Boston Celtics,2011-12,2012,1042320,3.2,0.2,1.6,0.2,11.4,13.856959555876813,13.736532467004352,924060.1694945991,-118259.8305054009
howarju01,Juwan Howard,Charlotte Bobcats,2008-09,2009,928143,13.4,2.2,6.1,59.4,14.6,13.740941094724535,13.604636617962315,809876.1534329412,-118266.84656705882
murphke01,Kevin Murphy,Utah Jazz,2012-13,2013,473604,0.9,0.1,0.2,-0.3,-4.5,13.068126808462212,12.780622341436525,355266.09158270253,-118337.90841729747
porzikr01,Kristaps Porzingis,New York Knicks,2016-17,2017,4317720,17.8,1.3,7.1,12.1,18.3,15.278238043118801,15.250444011360655,4199365.5459749345,-118354.45402506553
radulmi01,Miroslav Raduljica,Los Angeles Clippers,2014-15,2015,300000,3.6,0.4,2.1,1.1,14.7,12.611537753638338,12.109544380650092,181596.84663431684,-118403.15336568316
carrode01,DeMarre Carroll,Houston Rockets,2010-11,2011,1085400,9.1,1.3,4.3,29.3,13.4,13.897459140611442,13.781913134045771,966960.7015417564,-118439.2984582436
bairsca01,Cameron Bairstow,Chicago Bulls,2015-16,2016,845059,1.2,0.2,1.0,-0.1,5.0,13.647161726387042,13.495508013438087,726147.1893708012,-118911.8106291988
davisde01,Deyonta Davis,Memphis Grizzlies,2016-17,2017,1369229,4.2,0.4,3.2,3.6,15.4,14.129758365665111,14.038658053728717,1250004.930572516,-119224.06942748395
willire02,Reggie Williams,New Orleans Pelicans,2016-17,2017,252676,7.8,1.5,2.4,6.4,14.3,12.439863314588143,11.800918723411751,133374.8312550833,-119301.16874491671
bjeline01,Nemanja Bjelica,Minnesota Timberwolves,2016-17,2017,3800000,7.1,1.5,4.4,10.7,12.9,15.150511624696614,15.1184529684715,3680109.144259611,-119890.85574038886
gibsota01,Taj Gibson,Oklahoma City Thunder,2016-17,2017,8950000,9.8,1.0,6.4,49.8,15.5,16.007164090251038,15.993629799221862,8829684.126896339,-120315.87310366146
warriha01,Hakim Warrick,Chicago Bulls,2009-10,2010,3000000,9.4,0.8,4.0,20.4,15.5,14.914122846632385,14.873025615290343,2879207.427030894,-120792.57296910603
bellch01,Charlie Bell,Milwaukee Bucks,2009-10,2010,3596000,8.5,2.3,2.2,12.5,11.2,15.095332674573648,15.061064613533743,3474859.5313598113,-121140.46864018869
burketr01,Trey Burke,Utah Jazz,2015-16,2016,2658240,10.9,3.6,2.1,10.2,14.0,14.793174807632845,14.746464145292238,2536927.2061697007,-121312.79383029928
udohek01,Ekpe Udoh,Utah Jazz,2017-18,2018,3200000,3.5,0.7,2.9,10.4,12.0,14.978661367769956,14.939919937363175,3078398.146525627,-121601.853474373
randoza01,Zach Randolph,Memphis Grizzlies,2012-13,2013,16500000,16.6,1.8,9.1,81.1,19.3,16.61887093887081,16.611469114856146,16378320.783368012,-121679.21663198806
reidry01,Ryan Reid,Oklahoma City Thunder,2011-12,2012,475000,1.6,0.0,0.4,0.1,17.6,13.071070083016778,12.775021624396516,353281.90834094165,-121718.09165905835
dienetr01,Travis Diener,Indiana Pacers,2008-09,2009,1620000,4.8,2.4,1.4,5.6,12.5,14.297936707208567,14.21978559008927,1498215.9478146362,-121784.05218536383
westma02,Mario West,Atlanta Hawks,2008-09,2009,711517,1.0,0.3,0.9,1.4,9.4,13.475154589410021,13.287131121498755,589559.6147510003,-121957.3852489997
gibsoda01,Daniel Gibson,Cleveland Cavaliers,2008-09,2009,3700000,7.8,2.0,2.0,16.0,10.8,15.123843377614453,15.090304501714884,3577964.0722804703,-122035.92771952972
teletmi01,Mirza Teletovic,Brooklyn Nets,2012-13,2013,3090000,8.1,0.8,3.2,8.8,13.0,14.943681648873929,14.903367571285887,2967907.0674878685,-122092.93251213152
dragigo01,Goran Dragic,Miami Heat,2014-15,2015,7500000,13.7,4.8,3.1,51.0,17.1,15.830413578506539,15.813945029642273,7377497.372452507,-122502.6275474932
ginobma01,Manu Ginobili,San Antonio Spurs,2014-15,2015,7000000,13.3,3.8,3.5,106.4,20.2,15.761420707019587,15.743753293396418,6877414.180446401,-122585.81955359876
marshke01,Kendall Marshall,Phoenix Suns,2012-13,2013,1919160,5.0,4.9,1.6,1.0,10.7,14.467398148272917,14.4013230133414,1796449.9283007295,-122710.07169927051
wilcoch01,Chris Wilcox,Boston Celtics,2011-12,2012,3000000,8.2,0.7,4.9,26.9,15.5,14.914122846632385,14.872306645414517,2877138.1076029073,-122861.89239709266
pendeje02,Jeff Ayres,San Antonio Spurs,2013-14,2014,1750000,2.9,0.4,2.7,6.3,12.4,14.375126345899696,14.302153432737777,1626845.5180494657,-123154.48195053427
azubuke01,Kelenna Azubuike,Golden State Warriors,2009-10,2010,3132000,10.5,1.1,4.0,9.3,14.3,14.957182336092831,14.917003136696344,3008653.3262543133,-123346.67374568665
jerebjo01,Jonas Jerebko,Utah Jazz,2017-18,2018,4000000,6.2,0.8,4.0,25.8,13.2,15.201804919084164,15.17045009094472,3876526.5475396924,-123473.45246030763
ndiayha01,Hamady N'Diaye,Washington Wizards,2010-11,2011,473604,0.6,0.1,0.8,0.0,3.9,13.068126808462212,12.765571168010052,349958.959496923,-123645.04050307698
parketo01,Tony Parker,San Antonio Spurs,2009-10,2010,12600000,15.5,5.6,2.7,111.3,18.2,16.349207371921707,16.339306336330544,12475862.510505617,-124137.48949438334
hayesja01,Jarvis Hayes,New Jersey Nets,2008-09,2009,1910000,8.3,1.1,3.1,10.2,10.8,14.462613800022813,14.395120876812056,1785342.580825079,-124657.419174921
pricero01,Ronnie Price,Phoenix Suns,2015-16,2016,1499187,3.7,1.8,1.2,4.0,9.1,14.220433519137343,14.133513873722288,1374380.8183342188,-124806.18166578119
bartowi01,Will Barton,Denver Nuggets,2017-18,2018,3533333,10.5,2.4,3.9,16.4,14.4,15.07775217607456,15.04176455053984,3408437.5594248846,-124895.44057511538
marksse01,Sean Marks,Charlotte Bobcats,2010-11,2011,1264687,2.8,0.2,2.2,2.6,9.1,14.05033521869766,13.946078269749972,1139475.0931747546,-125211.90682524536
teaguma01,Marquis Teague,Chicago Bulls,2013-14,2014,1074720,2.4,1.5,1.0,-0.9,4.9,13.887570720500692,13.76343456262886,949256.7250184906,-125463.27498150943
sabondo01,Domantas Sabonis,Oklahoma City Thunder,2016-17,2017,2440200,10.4,1.9,6.8,13.1,15.8,14.707590561123371,14.654775900443617,2314665.8653046787,-125534.13469532132
jonesdo02,Dominique Jones,Dallas Mavericks,2011-12,2012,1193280,3.1,1.8,1.4,0.3,11.9,13.992216375972593,13.880815728485068,1067484.7395562404,-125795.26044375962
sandela01,Larry Sanders,Milwaukee Bucks,2013-14,2014,3053368,6.4,0.7,5.7,10.3,15.4,14.93175580162954,14.889438936872963,2926854.740103866,-126513.25989613403
georgde01,Devean George,Golden State Warriors,2009-10,2010,1600000,5.6,0.9,3.1,18.2,10.6,14.28551418721001,14.203089197902015,1473408.8178408802,-126591.18215911975
lambdo01,Doron Lamb,Orlando Magic,2013-14,2014,788872,3.5,0.8,1.0,0.1,6.3,13.578359355995456,13.401956028631606,661295.4733963942,-127576.52660360583
honeyty01,Tyler Honeycutt,Sacramento Kings,2011-12,2012,775000,1.2,0.4,1.0,-0.1,8.1,13.560618308335483,13.380647247833664,647353.1476478995,-127646.85235210054
blakest01,Steve Blake,Los Angeles Lakers,2012-13,2013,4000000,6.5,4.0,2.1,29.1,11.1,15.201804919084164,15.169372763404569,3872352.507537733,-127647.49246226717
jamesle01,LeBron James,Miami Heat,2011-12,2012,16022500,27.2,7.2,7.4,226.6,27.6,16.58950454236052,16.581502487620067,15894798.6957574,-127701.30424259976
hernaju01,Juan Hernangomez,Denver Nuggets,2016-17,2017,1987440,5.1,0.6,3.2,5.1,11.7,14.502357936375692,14.435802992320882,1859471.735765756,-127968.26423424389
cabocbr01,Bruno Caboclo,Toronto Raptors,2014-15,2015,1458360,4.9,0.9,2.8,1.1,10.8,14.192823074652846,14.100218414875014,1329373.604075061,-128986.39592493908
turneev01,Evan Turner,Philadelphia 76ers,2010-11,2011,4602720,9.9,3.5,4.7,20.5,12.0,15.342157991055618,15.313725727182382,4473697.147966585,-129022.85203341488
serapke01,Kevin Seraphin,New York Knicks,2015-16,2016,2800000,5.9,0.6,3.5,5.9,12.1,14.845129975145433,14.797892980699823,2670811.670710991,-129188.32928900886
morrida01,Darius Morris,Philadelphia 76ers,2013-14,2014,1046269,3.3,1.4,1.0,-0.3,7.7,13.860741060716508,13.728915639300647,917048.4996354098,-129220.5003645902
bembrde01,DeAndre' Bembry,Atlanta Hawks,2017-18,2018,1567200,6.3,1.9,3.3,0.8,10.0,14.264801145612468,14.178734913629333,1437958.4371752618,-129241.56282473821
bayleje01,Jerryd Bayless,Memphis Grizzlies,2012-13,2013,3000000,8.4,2.9,2.1,18.6,12.2,14.914122846632385,14.869951735403136,2870370.677740811,-129629.3222591891
haywobr01,Brendan Haywood,Washington Wizards,2008-09,2009,5500000,6.8,0.5,6.0,43.8,14.6,15.520258650202699,15.49634980347788,5370060.879996609,-129939.12000339106
wrighch01,Chris Wright,Golden State Warriors,2011-12,2012,473604,3.7,0.3,2.0,0.9,17.7,13.068126808462212,12.747191751922214,343585.6662793633,-130018.33372063673
grantje02,Jerian Grant,Chicago Bulls,2016-17,2017,1643040,6.1,2.9,1.9,8.3,12.6,14.312058742432122,14.229616229032873,1513017.0005604918,-130022.99943950819
honeyty01,Tyler Honeycutt,Houston Rockets,2012-13,2013,809875,1.2,0.4,1.0,-0.1,8.1,13.604635193752259,13.429413148980066,679704.31314882,-130170.68685118004
krstine01,Nenad Krstic,Oklahoma City Thunder,2008-09,2009,4778548,10.0,0.8,5.4,21.5,13.6,15.37964729263112,15.352008382038639,4648282.628023502,-130265.37197649758
pattepa01,Patrick Patterson,Sacramento Kings,2013-14,2014,3105302,6.9,1.1,4.1,28.7,12.6,14.9486215310999,14.905560173028304,2974421.6450224966,-130880.35497750342
williel01,Elliot Williams,Portland Trail Blazers,2010-11,2011,1254720,4.9,0.9,1.5,0.7,9.5,14.042422998086105,13.932053112306251,1123605.3237350592,-131114.67626494076
dukandu01,Duje Dukan,Sacramento Kings,2015-16,2016,525093,6.0,1.0,4.0,0.0,4.2,13.17133066874296,12.883155303402857,393625.5294257965,-131467.47057420347
matthwe02,Wesley Matthews,Portland Trail Blazers,2012-13,2013,6505320,13.7,2.2,3.1,47.8,13.3,15.688130861647327,15.667699141182393,6373753.759435745,-131566.24056425504
arizatr01,Trevor Ariza,Houston Rockets,2009-10,2010,5854000,10.7,2.2,4.8,60.0,13.3,15.582635746233969,15.559884545625865,5722318.112181,-131681.8878189996
hillge01,George Hill,Indiana Pacers,2015-16,2016,8000000,11.2,3.2,3.1,59.9,14.9,15.89495209964411,15.878353369436343,7868306.157273675,-131693.84272632468
boganke01,Keith Bogans,Chicago Bulls,2010-11,2011,1600000,6.3,1.3,2.7,20.4,9.6,14.28551418721001,14.199605108096055,1468284.2615895905,-131715.73841040954
morrida01,Darius Morris,Los Angeles Lakers,2012-13,2013,962195,3.3,1.4,1.0,-0.3,7.7,13.77697241180913,13.629724785691502,830451.4816606125,-131743.5183393875
gasolpa01,Pau Gasol,Los Angeles Lakers,2009-10,2010,16452000,17.0,3.2,9.2,144.1,21.4,16.61595760833245,16.607888343912364,16319778.643747145,-132221.3562528547
rautian01,Andy Rautins,Dallas Mavericks,2011-12,2012,788872,1.6,0.6,0.2,-0.2,-1.2,13.578359355995456,13.394867694935256,656624.5644469882,-132247.43555301183
millspa01,Paul Millsap,Atlanta Hawks,2013-14,2014,9500000,14.1,2.3,7.4,88.2,19.0,16.06680235657077,16.052773901347212,9367660.10784208,-132339.8921579197
jerregr01,Grant Jerrett,Utah Jazz,2015-16,2016,947276,2.0,0.4,1.1,-0.1,1.5,13.76134577637959,13.610782918471077,814869.2243854906,-132406.77561450936
feltora01,Raymond Felton,Dallas Mavericks,2015-16,2016,3950313,11.2,5.2,3.0,40.2,13.8,15.18930537424427,15.155194256885386,3817835.7288058507,-132477.27119414927
nichoan01,Andrew Nicholson,Orlando Magic,2015-16,2016,2380594,6.0,0.4,3.0,3.8,12.2,14.682860594339726,14.62558568931159,2248076.8813767163,-132517.1186232837
snellto01,Tony Snell,Chicago Bulls,2015-16,2016,1535880,6.2,1.0,2.4,13.5,9.0,14.244614064637839,14.153846138610067,1402611.1135803626,-133268.88641963736
rudezda01,Damjan Rudez,Orlando Magic,2016-17,2017,980431,3.3,0.6,0.6,1.4,7.4,13.795747549883243,13.64956224805778,847090.0192200652,-133340.9807799348
anderja01,James Anderson,Sacramento Kings,2015-16,2016,1015421,5.8,1.2,2.3,3.3,9.9,13.830813862786398,13.689974314740162,882023.7964615981,-133397.20353840187
summeda01,DaJuan Summers,Detroit Pistons,2010-11,2011,762195,3.3,0.3,1.0,-0.1,7.1,13.543957707442363,13.351053295584693,628476.1102717058,-133718.88972829422
